"Text";"Freq";"Codi";"Descr_codi";"Codi_3";"Descr_codi_3";"Gran_grup_classif";"Descr_gran_grup_clasif";"Gran_grup_CCS";"Desc_gran_grup_CCS"
"PANCREATITIS GREU";1;"5770";"Pancreatitis aguda";"577";"Malalties de pàncrees";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"PANCREATITIS";4;"5770";"Pancreatitis aguda";"577";"Malalties de pàncrees";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"CELIAQUIA";10;"5790";"Malaltia celíaca";"579";"Malabsorció intestinal";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"CALCULOS RENALES";7;"5920";"Càlcul renal";"592";"Càlcul renal i ureteral";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"LITIASIS RENAL";6;"5920";"Càlcul renal";"592";"Càlcul renal i ureteral";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"COLICO NEFRITICO";4;"5929";"Càlcul urinari no especificat";"592";"Càlcul renal i ureteral";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"CISTITIS";3;"599";"Altres trastorns de la uretra i el tracte urinari";"599";"Altres trastorns de la uretra i el tracte urinari";"10";"Malalties de l’aparell genitourinari";"";""
"PREVENCIO CISTITIS";1;"599";"Altres trastorns de la uretra i el tracte urinari";"599";"Altres trastorns de la uretra i el tracte urinari";"10";"Malalties de l’aparell genitourinari";"";""
"CISTITS";1;"599";"Altres trastorns de la uretra i el tracte urinari";"599";"Altres trastorns de la uretra i el tracte urinari";"10";"Malalties de l’aparell genitourinari";"";""
"HIPERPLASIA DE PROSTATA CON BIOPSIA DE CELULAS MALIGNAS";1;"600";"Hiperplàsia prostàtica";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASTIA DE PROSTATA";1;"600";"Hiperplàsia prostàtica";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA PROSTATICA";1;"600";"Hiperplàsia prostàtica";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA PROSTATA";4;"600";"Hiperplàsia prostàtica";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASSIA PROSTATA";1;"600";"Hiperplàsia prostàtica";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA BENIGNA";2;"600";"Hiperplàsia prostàtica";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA BENIGNA DE PROSTATA";7;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HBP";3;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASTIA BENIGNA DE PROSTATA";1;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA BENIGNA PROSTATA";3;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASTIA BENIGNA PROSTATA";1;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA BENIGNA DE PROSTATA GRAU III";1;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA BENIGNA PROSTATICA";1;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"HIPERPLASIA PROSTATICA BENIGNA";1;"6000";"Hipertròfia (benigna) de la pròstata";"600";"Hiperplàsia prostàtica";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"PROSTATITIS";8;"6019";"Prostatitis no especificada";"601";"Malalties inflamatòries de la pròstata";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"PROSTATA";72;"6029";"Trastorn no especificat de la pròstata";"602";"Altres trastorns de la pròstata";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"ENDOMETRIOSIS";14;"6179";"Endometriosi de localització no especificada";"617";"Endometriosi";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"DOLOR MENSTRUAL";15;"6253";"Dismenorrea";"625";"Dolor i altres símptomes associats amb els òrgans genitals femenins";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"DISMENORREA";7;"6253";"Dismenorrea";"625";"Dolor i altres símptomes associats amb els òrgans genitals femenins";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"MENOPAUSIA";54;"627";"Trastorns menopàusics i postmenopàusics";"627";"Trastorns menopàusics i postmenopàusics";"10";"Malalties de l’aparell genitourinari";"10";"Malalties de l'aparell genitourinari"
"EMBARAZO";8;"650";"Part normal";"650";"Part normal";"11";"Complicacions de l’embaràs, el part i el puerperi";"11";"Complicacions de l'embaràs, el part i el puerperi"
"DERMATITIS SEBORREICA";3;"6901";"Dermatitis seborreica";"690";"Dermatosi eritematoescatosa";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"DERMATITIS";1;"6918";"Altres dermatitis atòpiques i afeccions relacionades";"691";"Dermatitis atòpica i afeccions relacionades";"12";"Malalties de la pell i el teixit subcutani";"17";"Símptomes, signes i afeccions mal definides"
"DERMATITIS ATOPICA";3;"6918";"Altres dermatitis atòpiques i afeccions relacionades";"691";"Dermatitis atòpica i afeccions relacionades";"12";"Malalties de la pell i el teixit subcutani";"17";"Símptomes, signes i afeccions mal definides"
"ECZEMA";610;"692";"Dermatitis de contacte i altres èczemes";"692";"Dermatitis de contacte i altres èczemes";"12";"Malalties de la pell i el teixit subcutani";"17";"Símptomes, signes i afeccions mal definides"
"ACNE ROSACEA";3;"6953";"Rosàcia";"695";"Afeccions eritematoses";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"ROSACEA";4;"6953";"Rosàcia";"695";"Afeccions eritematoses";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"DERMATITIS ROSACEA";1;"6953";"Rosàcia";"695";"Afeccions eritematoses";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"PSORIASIS";487;"696";"Psoriasi i trastorns semblants";"696";"Psoriasi i trastorns semblants";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"LIQUEN";1;"697";"Liquen";"697";"Liquen";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"LIQUEN PLANO";4;"6970";"Liquen pla";"697";"Liquen";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"ALOPECIA";8;"70400";"Alopècia no especificada";"704";"Malalties dels cabells i els fol·licles pilosos";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"CALVICIE";7;"70400";"Alopècia no especificada";"704";"Malalties dels cabells i els fol·licles pilosos";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"VITILIGO";5;"70901";"Vitiligen";"709";"Altres trastorns de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani";"12";"Malalties de la pell i el teixit subcutani"
"LUPUS";18;"7100";"Lupus eritematós sistèmic";"710";"Malalties difuses del teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ARTRITIS";397;"714";"Artritis reumatoide i altres poliartropaties inflamatòries";"714";"Artritis reumatoide i altres poliartropaties inflamatòries";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ARTROSIS DEGENERATIVA";7;"715";"Artrosi i trastorns relacionats";"715";"Artrosi i trastorns relacionats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ARTROSIS";143;"715";"Artrosi i trastorns relacionats";"715";"Artrosi i trastorns relacionats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ARTROSIS RODILLA";3;"71536";"Artrosi localitzada de cama, sense especificar si és primària o secundària";"715";"Artrosi i trastorns relacionats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CARTILAGOS";4;"7180";"Trastorn del cartílag articular";"718";"Altres desarranjaments articulars";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"16";"Lesions i intoxicacions"
"DOLOR ARTICULAR";8;"7194";"Dolor articular";"719";"Altres trastorns articulars i trastorns articulars no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR DE RODILLA";6;"71946";"Dolor articular de cama";"719";"Altres trastorns articulars i trastorns articulars no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"REUMA ESPONDILITIS ANQUILOSANT.";1;"7200";"Espondilitis anquilosant";"720";"Espondilitis anquilosant i altres espondilopaties inflamatòries";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ESPONDIOLITIS ANQUILOSANTE";1;"7200";"Espondilitis anquilosant";"720";"Espondilitis anquilosant i altres espondilopaties inflamatòries";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ESPONDILITIS ANQUILOSANT";3;"7200";"Espondilitis anquilosant";"720";"Espondilitis anquilosant i altres espondilopaties inflamatòries";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ESPONDILITIS ANQUILOSANTE";2;"7200";"Espondilitis anquilosant";"720";"Espondilitis anquilosant i altres espondilopaties inflamatòries";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"HERNIA CERVICAL";5;"722";"Trastorns del disc intervertebral";"722";"Trastorns del disc intervertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR DERIVAT DE L'HERNIA DISCAL";1;"7229";"Altres trastorns discals i trastorns discals no especificats";"722";"Trastorns del disc intervertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"HERNIA DISCAL CERVICAL";3;"7229";"Altres trastorns discals i trastorns discals no especificats";"722";"Trastorns del disc intervertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"HERNIAS DISCALES";3;"7229";"Altres trastorns discals i trastorns discals no especificats";"722";"Trastorns del disc intervertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"HERNIA DISCAL";54;"7229";"Altres trastorns discals i trastorns discals no especificats";"722";"Trastorns del disc intervertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CEFALEAS";3;"7231";"Cervicàlgia";"723";"Altres trastorns de la regió cervical";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CERVICALES";3;"7231";"Cervicàlgia";"723";"Altres trastorns de la regió cervical";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CERVICALS";3;"7231";"Cervicàlgia";"723";"Altres trastorns de la regió cervical";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CERVICALGIA";3;"7231";"Cervicàlgia";"723";"Altres trastorns de la regió cervical";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR CERVICAL";3;"7231";"Cervicàlgia";"723";"Altres trastorns de la regió cervical";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"LUMBALGIA";20;"7242";"Lumbago";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR LUMBAR";6;"7242";"Lumbago";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CIATICA";8;"7243";"Ciàtica";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"MAL DE ESQUENA";1;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR DE ESPALDA";4;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR ESPALDA";20;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR ESPATLLA";1;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLORES DE ESPALDA";1;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR ESPADA";1;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLORES ESPALDA";1;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ESQUENA";3;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR ESPAL";1;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ESPALDA / CLINICA DOLOR";3;"7245";"Dorsàlgia no especificada";"724";"Altres trastorns de l'esquena i trastorns de l'esquena no especificats";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"TENDINITIS";8;"72690";"Entesitis de localització no especificada";"726";"Entesitis perifèriques i síndromes relacionades";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CONTRACTURAS";2;"72885";"Espasme muscular";"728";"Trastorns del múscul, el lligament i la fàscia";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CONTRACTURA";5;"72885";"Espasme muscular";"728";"Trastorns del múscul, el lligament i la fàscia";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"CONTRACTURA MUSCULAR";2;"72885";"Espasme muscular";"728";"Trastorns del múscul, el lligament i la fàscia";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"RELAJANTE MUSCULAR PARA ALIVIAR  CONTRACTURAS MUSCULARES";1;"72885";"Espasme muscular";"728";"Trastorns del múscul, el lligament i la fàscia";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"PER CONTRACTURA";1;"72885";"Espasme muscular";"728";"Trastorns del múscul, el lligament i la fàscia";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"FIBROMIALGIA";107;"7291";"Miàlgia i miositis no especificades";"729";"Altres trastorns dels teixits tous";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"RELAJANTE MUSCULAR";10;"7291";"Miàlgia i miositis no especificades";"729";"Altres trastorns dels teixits tous";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLORES MUSCULARES";4;"7291";"Miàlgia i miositis no especificades";"729";"Altres trastorns dels teixits tous";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR MUSCULAR";14;"7291";"Miàlgia i miositis no especificades";"729";"Altres trastorns dels teixits tous";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"OSTEOPOROSIS";457;"7330";"Osteoporosi";"733";"Altres trastorns de l'os i el cartílag";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"OSTEOPENIA";16;"7339";"Altres trastorns i trastorns no especificats de l'os i el cartílag";"733";"Altres trastorns de l'os i el cartílag";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"DOLOR DE HUESOS";25;"7339";"Altres trastorns i trastorns no especificats de l'os i el cartílag";"733";"Altres trastorns de l'os i el cartílag";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"OSTOPENIA";4;"73390";"Trastorn no especificat de l'os i el cartílag";"733";"Altres trastorns de l'os i el cartílag";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu"
"ESCOLIOSI";3;"737";"Curvatura de columna vertebral";"737";"Curvatura de columna vertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"";""
"ESCOLIOSIS";3;"737";"Curvatura de columna vertebral";"737";"Curvatura de columna vertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"";""
"ESCOLIOSIS LUMBAR";2;"737";"Curvatura de columna vertebral";"737";"Curvatura de columna vertebral";"13";"Malalties del sistema musculoesquelètic i el teixit connectiu";"";""
"VERTIGO";18;"7804";"Vertigen i mareig";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"SUENO";6;"78050";"Trastorn del son no especificat";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"INSOMNIO";254;"78050";"Trastorn del son no especificat";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"MALESTAR";4;"7807";"Malestar i fatiga";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"CANSAMENT";3;"7807";"Malestar i fatiga";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"MALESTAR GENERAL";9;"7807";"Malestar i fatiga";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"FATIGA CRONICA";6;"78071";"Síndrome de fatiga crònica";"780";"Símptomes generals";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"TAQUICARDIA";7;"7850";"Taquicàrdia no especificada";"785";"Símptomes que afecten l'aparell cardiovascular";"16";"Símptomes, signes i afeccions mal definides";"07";"Malalties de l'aparell circulatori"
"APNEA SEVERA";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEA DEL SON";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEA DEL SUENO";3;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEA DE LA SON";2;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEAS DEL SUENO";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEES";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEA";3;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEAS DE SON";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEES DE LA SON";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEES AL SON";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"APNEAS DEL SON";1;"78603";"Apnea";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"TOS";4;"7862";"Tos";"786";"Símptomes que afecten l'aparell respiratori i altres símptomes toràcics";"16";"Símptomes, signes i afeccions mal definides";"08";"Malalties de l'aparell respiratori"
"DIURETIC";1;"78820";"Retenció urinària no especificada";"788";"Símptomes que afecten l'aparell urinari";"16";"Símptomes, signes i afeccions mal definides";"10";"Malalties de l'aparell genitourinari"
"DIURETICO";5;"78820";"Retenció urinària no especificada";"788";"Símptomes que afecten l'aparell urinari";"16";"Símptomes, signes i afeccions mal definides";"10";"Malalties de l'aparell genitourinari"
"RETENCION DE ORINA";2;"78820";"Retenció urinària no especificada";"788";"Símptomes que afecten l'aparell urinari";"16";"Símptomes, signes i afeccions mal definides";"10";"Malalties de l'aparell genitourinari"
"ORINAR";2;"78820";"Retenció urinària no especificada";"788";"Símptomes que afecten l'aparell urinari";"16";"Símptomes, signes i afeccions mal definides";"10";"Malalties de l'aparell genitourinari"
"INCONTINENCIA";7;"78830";"Incontinència urinària no especificada";"788";"Símptomes que afecten l'aparell urinari";"16";"Símptomes, signes i afeccions mal definides";"10";"Malalties de l'aparell genitourinari"
"AZUCAR";8;"7902";"Glucosa anormal";"790";"Resultats anormals no específics en anàlisi de sang";"16";"Símptomes, signes i afeccions mal definides";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"NERVIOS";25;"79921";"Nerviosisme";"799";"Altres causes desconegudes i mal definides de morbiditat i mortalitat";"16";"Símptomes, signes i afeccions mal definides";"17";"Símptomes, signes i afeccions mal definides"
"FRACTURA COSTELLA";3;"8070";"Fractura tancada de costella -es";"807";"Fractura de costella, estern, laringe i tràquea";"17";"Lesions i intoxicacions";"16";"Lesions i intoxicacions"
"ALERGIA";2211;"9953";"Al·lèrgia no especificada";"995";"Determinades reaccions adverses no classificades a cap altre lloc";"17";"Lesions i intoxicacions";"17";"Símptomes, signes i afeccions mal definides"
"GENETICA_HEREDITARIA";128;"V83";"Portador de malaltia hereditària";"V83";"Portador de malaltia hereditària";"";"";"17";"Símptomes, signes i afeccions mal definides"
